TSNE1,TSNE2,label
-0.28747302,-16.147196,endo
2.7427857,-15.315357,endo
-5.4971056,-10.704348,endo
-5.836191,-13.305991,endo
12.013712,-13.682209,endo
-3.5415587,-14.335669,endo
-5.306622,-13.504105,endo
-17.713661,-7.9097757,endo
2.272582,-15.106366,endo
-1.5742395,-15.043915,endo
-4.1708364,-10.048499,endo
-0.49420285,-13.995382,endo
21.115334,-17.204313,endo
3.6225612,-15.789287,endo
15.919745,-16.004688,endo
-5.804772,-10.801057,endo
-6.6882305,-12.503406,endo
0.12059918,-14.14459,endo
-4.4631057,-11.1848345,endo
-1.6843914,-24.277237,endo
12.701359,-10.113793,endo
4.1512055,-22.347263,endo
10.632783,-14.649746,endo
-1.8779572,-14.641079,endo
-4.2271786,-22.083054,endo
-16.142132,-6.8688354,endo
-0.018190729,-13.033276,endo
-5.360816,-10.75961,endo
4.1066723,-13.590635,endo
-4.3795686,-14.795523,endo
-3.3193307,-17.202126,endo
-6.358893,-13.683326,endo
-5.91422,-13.147974,endo
-15.864303,-6.5051155,endo
-7.4332023,-8.300389,endo
0.43415207,-11.589297,endo
-12.08159,-6.8295894,endo
-4.909673,-12.053674,endo
-7.3509626,-4.9978004,endo
-7.3337116,-17.58951,endo
-0.7326685,-12.105699,endo
-14.357897,-27.165491,endo
-5.963925,-11.4205475,endo
-5.3591437,-11.67788,endo
-8.345769,-10.204524,endo
-5.979114,-11.593546,endo
2.4871933,-12.084715,endo
-4.204078,-13.251286,endo
2.5941348,-22.159306,endo
9.389251,-10.633967,endo
15.622528,-10.245527,endo
-2.8405845,-10.082152,endo
-6.0159593,-13.151725,endo
2.0133855,-15.1948395,endo
-4.268768,-10.148816,endo
-4.015739,-22.07925,endo
-10.674873,-6.2235813,endo
-7.6311107,-9.413523,endo
14.986364,-9.799931,endo
8.378754,-8.362602,endo
8.816601,-9.500295,endo
4.2429643,-16.48581,endo
4.4022107,-22.434032,endo
-6.801998,-8.891041,endo
-6.4061127,-12.897575,endo
5.3711348,-12.542338,endo
3.9423945,-11.528763,endo
1.6161658,-13.993194,endo
-7.0907035,-8.661464,endo
-6.450647,-10.07616,endo
-6.6842966,-12.150987,endo
-5.271854,-10.961734,endo
-4.7787642,-11.559445,endo
-2.7957778,-21.722128,endo
11.342797,-11.306793,endo
-5.5715218,-10.872078,endo
-5.712135,-11.0002165,endo
-8.828878,-5.9526463,endo
4.0440807,-14.021415,endo
4.9410033,-11.730117,endo
1.707469,-14.983327,endo
-5.1116977,-18.336397,endo
-4.8034196,-14.669234,endo
-7.9681616,-6.958117,endo
-6.392211,-5.3381615,endo
-5.308124,-11.40567,endo
-7.654397,-7.5284934,endo
-5.363691,-10.550058,endo
-1.8649722,-15.383782,endo
-3.9217331,-9.858775,endo
1.6865363,-15.151544,endo
-4.099726,-15.149119,endo
-5.6612844,-14.343429,endo
-5.1399155,-12.065836,endo
-15.937702,-6.0390887,endo
0.16126814,-13.831846,endo
-5.443283,-12.415612,endo
-5.6354847,-10.626085,endo
-5.584233,-11.207941,endo
-7.29374,-15.628655,endo
-4.747442,-11.043238,endo
0.15618674,-16.42924,endo
-6.78326,-11.649152,endo
-5.9342985,-11.660325,endo
-7.0252304,-7.236982,endo
-4.8053737,-12.371568,endo
-4.258341,-13.146429,endo
-5.5110693,-12.709519,endo
-7.76587,-17.183247,endo
0.93209916,-14.0363655,endo
-6.3211756,-11.976138,endo
-5.999621,-11.864698,endo
-1.8212225,-15.097189,endo
10.915577,-12.1270685,endo
-8.4907,-4.529196,endo
2.237296,-15.155498,endo
9.346646,-13.970545,endo
-3.226767,-14.089164,endo
-7.5525155,-10.977467,endo
-5.8787107,-11.293917,endo
-5.676247,-9.609544,endo
8.108575,-11.895331,endo
0.72428113,-15.254139,endo
-4.1224403,-13.806275,endo
-18.965635,-23.704296,endo
0.9006413,-13.654246,endo
-2.4651535,-13.435984,endo
-1.0632658,-17.072567,endo
-8.2707615,-7.955807,endo
14.325386,-12.340037,endo
16.210197,-12.680845,endo
11.79617,-10.328696,endo
8.52362,-8.841995,endo
-5.7300243,-11.822134,endo
-0.7379495,-13.935151,endo
-1.8304449,-14.647365,endo
15.754352,-16.33874,endo
1.8520197,-14.600107,endo
2.2893605,-15.301173,endo
16.328531,-12.789641,endo
-5.324144,-7.3386173,endo
2.7694368,-14.510019,endo
16.27629,-10.607566,endo
10.893698,-16.036318,endo
14.183259,-9.3255625,endo
12.461678,-10.19023,endo
-0.9371989,-21.361126,endo
1.7504807,-15.202929,endo
-0.4881943,-15.156031,endo
-15.768261,-6.0804214,endo
-3.0599957,-14.889784,endo
-4.3585234,-9.8209915,endo
-0.14185655,-14.165363,endo
10.127647,-10.895242,endo
22.093431,-13.711931,endo
17.400824,-13.057818,endo
3.0503569,-15.327005,endo
2.295571,-15.808437,endo
-4.07311,-22.852629,endo
-2.1904838,-21.096466,endo
8.646413,-9.296013,endo
16.298126,-10.530706,endo
21.743954,-15.031049,endo
21.881428,-15.29225,endo
-5.9798856,-4.989051,endo
1.9751735,-14.918576,endo
-6.478527,-6.4701967,endo
10.922595,-8.13675,endo
-5.7084465,-5.4622808,endo
-6.040935,-6.5288796,endo
-19.002079,-9.077401,endo
-6.735608,-6.0175357,endo
15.846274,-9.987614,endo
-7.7705646,-6.45032,endo
-7.2575946,-5.3229156,endo
13.650387,-8.4115305,endo
-4.6957445,-5.6786,endo
-8.19745,-3.1727867,endo
-6.273674,-5.0105095,endo
12.426638,-8.037656,endo
0.51322854,-15.256826,endo
-6.4424443,-4.8411283,endo
11.680599,-10.3745985,endo
-7.444012,-6.061347,endo
10.43623,-8.722605,endo
-1.0098928,-17.052124,endo
-4.7492027,-8.046606,endo
-4.23918,-6.817632,endo
-5.932834,-6.032772,endo
-6.405589,-5.057767,endo
-7.798753,-2.6592665,endo
-6.583889,-5.1781855,endo
11.544593,-7.1147976,endo
-6.473808,-3.1115465,endo
-5.232749,-5.8959174,endo
-5.9983606,-5.313408,endo
-6.4421105,-4.3210297,endo
-7.921884,-5.265453,endo
15.510431,-9.788459,endo
-6.910121,-4.1648793,endo
-6.509253,-5.5907903,endo
-6.82218,-5.2876644,endo
-6.1044264,-4.7021604,endo
-4.775925,-6.7777042,endo
-6.37923,-5.5535784,endo
-12.111533,-8.565749,endo
-7.2403903,-4.7842445,endo
8.582983,-7.993536,endo
12.025661,-9.925765,endo
-4.4154553,-9.970658,endo
-9.202515,-4.846473,endo
-10.317883,-9.305665,endo
-7.946907,-12.2093935,endo
13.21521,-10.151188,endo
-5.7498755,-7.5925946,endo
-8.665798,-5.666692,endo
-6.344526,-7.0536814,endo
10.589698,-8.506807,endo
9.944456,-8.776078,endo
-9.96961,-11.303743,endo
-10.01787,-8.841309,endo
8.298881,-8.126849,endo
-5.865726,-6.954978,endo
14.483744,-11.652379,endo
10.536681,-11.251031,endo
4.3571796,-11.525418,endo
10.54072,-8.539915,endo
-6.830763,-6.483439,endo
10.11313,-8.280048,endo
10.238145,-6.9355764,endo
1.8499057,-10.412995,endo
-6.9160504,-5.022153,endo
10.020761,-7.3380523,endo
-10.443225,-9.492936,endo
1.734641,-17.59173,endo
-7.387707,-17.372381,endo
-5.713212,-7.278216,endo
-6.4733906,-4.73526,endo
9.742711,-11.437484,endo
14.172429,-13.304713,endo
-4.796314,-6.691845,endo
-5.7070966,-6.283847,endo
-17.934448,-5.432738,endo
12.776944,-7.9556923,endo
-6.9288545,-5.8647723,endo
-6.3453145,-6.5581794,endo
-10.581289,-9.070478,endo
-6.5351524,-5.4068704,endo
-6.3999214,-6.3785343,endo
-5.707542,-7.791683,endo
-7.215398,-6.1358075,endo
-8.914445,-4.938587,endo
7.6550493,-10.363713,endo
-7.7296576,-7.877104,endo
6.8612533,-9.709086,endo
12.371295,-8.881744,endo
-9.663694,-5.6021714,endo
-7.1074886,-12.895131,endo
-16.544565,-4.2960353,endo
-12.032854,-8.434686,endo
-7.541429,-8.172451,endo
-9.596535,-9.967187,endo
-3.4976048,-6.7458253,endo
15.396743,-9.515339,endo
-4.768786,-6.306699,endo
-7.1852007,-4.7879753,endo
-4.8235636,-13.264942,endo
14.921019,-11.232358,endo
-1.8063802,-13.197995,endo
-5.940446,-5.4268775,endo
9.413806,-9.648957,endo
-17.76149,-5.55011,endo
-10.335661,-9.022429,endo
-11.02878,-7.464871,endo
13.49332,-8.167032,endo
13.367168,-11.398481,endo
-9.996232,-6.4294024,endo
-11.504147,-9.319328,endo
11.354663,-10.989329,endo
-3.1437218,-5.6295176,endo
-19.160646,-5.076475,endo
-7.4792533,-6.8060594,endo
-4.4539447,-7.59273,endo
15.0330925,-10.717378,endo
15.818891,-10.261577,endo
12.7902565,-11.35049,endo
-8.690779,-13.72974,endo
-18.696379,-5.4281235,endo
5.055798,-11.503092,endo
-8.362832,-6.01509,endo
-4.6418786,-6.7718635,endo
14.561789,-9.587364,endo
16.3069,-12.514522,endo
13.048549,-12.032446,endo
-1.3811326,-16.729935,endo
11.779695,-8.419581,endo
-4.8030457,-6.8046193,endo
-4.05635,-13.71429,endo
-2.962791,-9.865726,endo
9.0844555,-6.7585497,endo
-6.564294,-4.7872252,endo
12.387666,-11.136492,endo
22.802515,-16.097416,endo
13.137503,-9.0260515,endo
-7.147449,-6.2620525,endo
11.797195,-11.6711,endo
-3.7307613,-7.471114,endo
-2.0286512,-9.174499,endo
-2.8402133,-8.869991,endo
-3.862124,-6.053435,endo
11.170197,-9.685115,endo
14.454041,-12.0910425,endo
21.45645,-13.946405,endo
-9.004761,-5.099757,endo
13.897084,-11.481144,endo
-6.941362,-4.084512,endo
-7.933295,-7.812611,endo
-8.373366,-5.3541613,endo
16.654896,-11.414078,endo
13.408147,-10.220808,endo
7.070566,-9.361758,endo
6.400037,-11.820007,endo
21.661016,-15.683098,endo
-6.0678368,-5.051883,endo
-3.5621674,-6.479496,endo
-6.667453,-5.1221495,endo
13.119663,-12.494017,endo
13.171617,-8.064169,endo
12.169526,-10.719762,endo
-7.711907,-4.5756187,endo
12.723272,-10.898026,endo
-7.277471,-5.24824,endo
-6.6489053,-5.2910905,endo
-10.477301,-9.849349,endo
-9.281325,-4.7971396,endo
-6.3081126,-5.014583,endo
12.598552,-8.294743,endo
10.769865,-11.301954,endo
15.777862,-11.784054,endo
10.751638,-6.7892413,endo
-9.3479185,-4.1987925,endo
-11.036834,-8.319721,endo
12.786263,-10.926058,endo
13.042529,-11.082547,endo
-8.930953,-5.569022,endo
-6.554788,-5.1746364,endo
-3.9817913,-7.800648,endo
-10.701494,-9.698795,endo
-4.726125,-7.5564885,endo
14.668044,-11.45924,endo
13.033099,-7.437217,endo
15.128774,-11.282174,endo
11.823872,-9.144551,endo
6.053223,-10.549033,endo
-2.9238758,-8.81634,endo
15.410433,-8.829759,endo
8.31768,-8.107476,endo
11.853186,-10.796795,endo
-6.2764225,-4.921978,endo
9.40049,-9.356675,endo
11.519966,-11.4842615,endo
16.323719,-11.840513,endo
22.769424,-15.72989,endo
15.994695,-10.966298,endo
7.076269,-9.757668,endo
-2.3896408,-14.774162,endo
-18.51748,-9.540394,endo
8.61383,-7.1299887,endo
-9.279149,-6.044447,endo
-8.453687,-9.250548,endo
15.66391,-9.71882,endo
-6.97951,-9.277712,endo
13.746683,-10.88752,endo
12.113738,-11.156654,endo
-8.214081,-8.792004,endo
8.577505,-7.063017,endo
9.393121,-8.176771,endo
10.340781,-8.487478,endo
11.648384,-10.589194,endo
11.647732,-11.952663,endo
-12.873879,-8.049847,endo
-6.430927,-4.9265504,endo
12.522777,-10.1603775,endo
-6.943734,-5.249847,endo
11.72187,-8.901839,endo
14.318804,-13.491877,endo
12.717695,-9.2329,endo
16.354708,-12.156491,endo
12.293946,-11.439882,endo
16.613129,-9.843292,endo
10.575857,-9.666135,endo
-10.514528,-9.235741,endo
-9.852517,-7.033869,endo
-8.64089,-6.525983,endo
-6.701934,-5.609916,endo
-7.275915,-11.865541,endo
-7.0950494,-4.9021187,endo
8.649786,-8.398626,endo
12.622673,-11.083791,endo
-5.3419957,-6.3812623,endo
-4.4398003,-7.6909385,endo
11.695295,-12.198738,endo
1.0178529,-16.731922,endo
14.596551,-11.780778,endo
14.845346,-11.410757,endo
14.104493,-11.945759,endo
11.020546,-9.98345,endo
-8.319083,-5.3094525,endo
-5.8503036,-6.84489,endo
-7.0818853,-6.1228886,endo
8.509392,-7.957491,endo
-5.2818108,-4.515274,endo
7.930572,-6.9742002,endo
-6.8672733,-17.445019,endo
14.715832,-13.59137,endo
22.00718,-15.434128,endo
20.389685,-13.5696945,endo
5.053336,-15.63265,endo
-7.2619505,-4.3268375,endo
-4.9825377,-6.7093024,endo
-7.622239,-12.673074,endo
-10.027904,-12.100297,endo
11.915717,-10.344463,endo
-5.2231317,-6.571069,endo
5.9618473,-8.940729,endo
22.345345,-15.573725,endo
2.602596,-17.206999,endo
-4.171841,-6.8184304,endo
-3.9170911,-14.400606,endo
12.282482,-31.591616,endo
10.808901,-20.534916,endo
10.466735,-20.032852,endo
16.797432,-25.932735,endo
4.5300674,-23.487085,endo
1.5265957,-23.88312,endo
11.121001,-17.104164,endo
12.023872,-30.932371,endo
9.112862,-17.452513,endo
16.445953,-23.879993,endo
14.027061,-24.33188,endo
13.944028,-27.743908,endo
14.874065,-25.996254,endo
15.313171,-18.786898,endo
10.762338,-22.806776,endo
14.797043,-22.876377,endo
23.248491,-16.314583,endo
13.678219,-24.897602,endo
22.449694,-19.340574,endo
7.519104,-27.730875,endo
14.847339,-22.497122,endo
6.810595,-21.459114,endo
0.25450224,-12.273268,endo
23.37786,-15.735253,endo
18.189346,-24.088926,endo
14.203547,-18.931627,endo
18.14642,-19.249523,endo
13.420324,-24.315325,endo
22.766266,-19.161985,endo
17.382833,-25.269718,endo
-0.5060482,-24.90268,endo
11.966741,-16.515333,endo
10.889312,-16.733013,endo
17.923752,-25.583208,endo
23.85143,-16.353333,endo
6.193128,-23.642805,endo
7.1566267,-19.389675,endo
2.7152972,-21.928333,endo
-1.6630648,-24.392794,endo
4.835649,-13.073977,endo
7.3230653,-22.200615,endo
24.037054,-17.982033,endo
19.322123,-20.754005,endo
13.298973,-31.312477,endo
23.714083,-18.387968,endo
23.753387,-15.665717,endo
12.39949,-32.195072,endo
9.042899,-15.335696,endo
8.860077,-19.212105,endo
11.353124,-21.093094,endo
8.988278,-17.546576,endo
10.3719,-25.73922,endo
12.327856,-16.081432,endo
9.911148,-32.887463,endo
4.252639,-13.744155,endo
7.6315055,-20.483044,endo
11.391369,-15.095108,endo
7.3156195,-7.559855,endo
7.395131,-13.521964,endo
2.5366926,-21.850307,endo
8.646282,-18.613604,endo
10.306829,-32.23004,endo
14.722381,-21.856148,endo
18.044844,-11.771262,endo
9.66745,-23.24629,endo
8.418572,-9.9473295,endo
9.842253,-17.275236,endo
1.1039094,-24.25981,endo
11.248195,-16.726639,endo
-0.3676844,-26.926893,endo
12.591201,-25.758377,endo
1.3496089,-25.534733,endo
10.006692,-27.097572,endo
10.726548,-23.159332,endo
7.3222394,-22.417793,endo
-1.9465024,-23.145895,endo
17.449884,-19.66713,endo
11.940887,-32.320393,endo
7.324841,-32.71961,endo
12.905487,-31.815104,endo
3.6045563,-20.812702,endo
5.670428,-33.343575,endo
14.691223,-23.602196,endo
12.1590805,-23.414175,endo
15.35137,-12.139351,endo
9.872453,-16.007484,endo
7.787867,-16.14721,endo
11.856351,-24.66657,endo
17.22992,-19.071215,endo
-24.700508,-18.885849,endo
23.803738,-14.965925,endo
12.041896,-32.301903,endo
25.20305,-19.139711,endo
18.793255,-25.19836,endo
17.289043,-21.785301,endo
18.630438,-20.075151,endo
14.075049,-9.522542,endo
23.271244,-18.97984,endo
8.270345,-15.494158,endo
11.58218,-16.04101,endo
7.7296405,-7.7250533,endo
3.1481664,-11.731252,endo
15.104489,-23.47038,endo
17.940231,-18.881666,endo
12.50403,-18.773079,endo
16.343502,-21.265808,endo
13.360977,-13.281334,endo
8.201283,-25.8965,endo
17.235209,-18.925894,endo
14.884259,-23.746532,endo
18.54442,-19.079302,endo
23.640993,-24.82539,endo
19.593983,-21.770632,endo
13.46522,-16.73582,endo
12.626969,-20.257778,endo
14.62539,-19.39609,endo
17.03533,-17.954277,endo
9.522,-31.162943,endo
23.388638,-15.23138,endo
8.896707,-21.07908,endo
0.022804407,-12.366215,endo
6.208241,-16.612276,endo
14.854125,-19.372995,endo
10.276384,-16.954546,endo
-2.4208527,-13.023097,endo
5.4743023,-24.6827,endo
24.080122,-17.914545,endo
21.653784,-18.7091,endo
10.304096,-18.25887,endo
11.816323,-17.237473,endo
13.418324,-23.764584,endo
15.04184,-19.074976,endo
23.364769,-15.610493,endo
1.8519729,-12.675088,endo
4.409971,-13.492803,endo
2.0739849,-15.2143955,endo
10.170824,-17.44683,endo
14.686027,-17.138048,endo
7.90866,-22.442734,endo
11.902995,-16.970922,endo
18.478258,-18.094864,endo
11.78322,-25.686735,endo
19.168365,-11.709583,endo
9.42537,-21.969105,endo
-8.646764,-18.891178,endo
13.254343,-13.840956,endo
14.76285,-26.121243,endo
8.813389,-25.77735,endo
18.380445,-24.613724,endo
14.496341,-25.235464,endo
9.3266,-19.50726,endo
6.5324645,-27.253395,endo
11.117416,-29.501282,endo
15.525325,-24.259617,endo
21.780703,-17.679491,endo
22.263866,-19.688576,endo
12.880727,-20.370113,endo
3.523561,-26.142397,endo
9.079431,-16.18649,endo
9.79677,-28.866272,endo
12.286106,-31.435482,endo
12.621038,-31.786737,endo
23.5959,-16.724522,endo
21.747171,-19.25786,endo
12.019389,-17.029589,endo
6.0750327,-11.463762,endo
11.736697,-24.197163,endo
12.908039,-23.20861,endo
24.280218,-18.186363,endo
24.621855,-17.923061,endo
25.573448,-19.31932,endo
24.182077,-18.838285,endo
12.434371,-31.660728,endo
14.799634,-24.157475,endo
20.557795,-18.385725,endo
12.295686,-31.306263,endo
23.364399,-15.637511,endo
8.697731,-17.660198,endo
0.29386714,-24.396446,endo
4.2482653,-17.239277,endo
7.045023,-30.075895,endo
22.800617,-19.26266,endo
23.960583,-19.347988,endo
23.645079,-18.879751,endo
20.582104,-22.495024,endo
12.43278,-24.29596,endo
21.523022,-18.52597,endo
16.211031,-24.269773,endo
24.152937,-19.356466,endo
23.159725,-18.483173,endo
3.2000327,-21.413534,endo
9.043622,-18.255985,endo
23.233784,-18.645067,endo
11.231779,-27.98408,endo
9.675485,-16.689089,endo
12.389844,-18.820156,endo
13.149171,-27.652441,endo
11.91137,-21.62907,endo
8.0186825,-20.173182,endo
19.49567,-14.906536,endo
15.790832,-23.57368,endo
20.574293,-23.64029,endo
23.384125,-19.149324,endo
6.3708415,-24.805998,endo
15.262443,-24.265562,endo
13.018348,-21.4724,endo
12.497874,-20.22765,endo
15.545726,-22.422865,endo
16.565544,-23.647612,endo
17.542444,-18.51031,endo
14.598649,-26.47716,endo
10.792963,-26.372152,endo
17.920504,-18.989862,endo
12.474545,-31.983181,endo
8.72219,-11.445347,endo
21.536892,-18.747509,endo
24.424868,-17.561039,endo
23.991444,-16.300547,endo
3.3901095,-22.57764,endo
18.4023,-26.475979,endo
6.4088793,-32.236065,endo
11.397199,-16.694233,endo
17.421688,-18.858124,endo
13.335105,-22.763731,endo
23.69639,-19.039295,endo
14.766578,-21.065758,endo
11.91146,-24.321833,endo
11.746983,-33.21958,endo
11.746464,-17.402718,endo
13.044321,-25.116043,endo
11.505551,-17.737638,endo
5.321608,-24.085487,endo
8.721755,-33.57237,endo
13.025459,-28.103209,endo
11.811158,-24.872196,endo
2.1910925,-11.376559,endo
6.421899,-13.403636,endo
9.149124,-15.569311,endo
6.0092983,-30.576513,endo
5.378258,-21.264551,endo
11.404011,-23.134474,endo
10.119936,-17.113394,endo
2.9977028,-23.626001,endo
19.194706,-20.237764,endo
19.237179,-24.471514,endo
9.293865,-27.438255,endo
11.939105,-32.832844,endo
10.436096,-32.00279,endo
19.388962,-20.12794,endo
17.11323,-23.713682,endo
7.582389,-19.114775,endo
6.461431,-21.45154,endo
10.359324,-13.090527,endo
20.291885,-9.843313,endo
23.40586,-20.002468,endo
15.024214,-16.914894,endo
18.30543,-20.898546,endo
14.958093,-26.288208,endo
12.285056,-31.550215,endo
12.588095,-23.651892,endo
23.398159,-19.218494,endo
24.139484,-20.240614,endo
23.870132,-16.179728,endo
19.83796,20.495407,endo
21.444496,19.358404,endo
19.513165,17.35098,endo
21.632645,12.354146,endo
22.06853,18.7245,endo
21.816402,17.398554,endo
15.8300905,21.389874,endo
19.47612,17.825212,endo
20.926895,19.222176,endo
23.38682,18.506516,endo
23.620775,12.429667,endo
22.238543,18.799328,endo
25.701242,12.591316,endo
25.28506,10.723621,endo
25.237324,13.195346,endo
25.386173,14.947697,endo
20.109814,17.694754,endo
20.920254,16.79021,endo
21.132622,19.882906,endo
21.34788,18.44426,endo
23.495127,17.051424,endo
20.236303,19.700733,endo
20.819084,17.544567,endo
24.700365,17.07779,endo
24.378374,18.200848,endo
25.78276,13.370068,endo
23.63496,11.051826,endo
22.792782,18.3083,endo
24.992447,12.833596,endo
24.105978,10.974176,endo
21.90163,4.0181623,endo
21.521898,18.60095,endo
20.032982,16.50549,endo
21.548134,18.099224,endo
25.354101,12.027574,endo
25.476686,12.467143,endo
21.77741,18.267744,endo
24.982206,12.781866,endo
21.291973,18.098314,endo
21.975315,16.927666,endo
21.811792,18.21901,endo
22.23767,16.975052,endo
21.44355,18.649864,endo
21.720034,17.680792,endo
23.786013,12.113623,endo
26.765858,6.917309,endo
28.479803,9.388888,endo
21.492674,17.750679,endo
25.73138,12.180959,endo
18.925112,20.025597,endo
21.551224,17.932053,endo
24.67162,11.42561,endo
25.830074,11.887319,endo
24.749283,11.47446,endo
25.526175,12.2568865,endo
25.022682,11.103725,endo
23.65783,12.1982565,endo
21.64329,18.211731,endo
23.926664,5.350702,endo
24.139647,12.053282,endo
21.976147,17.577011,endo
21.178139,17.6514,endo
26.263638,10.609049,endo
23.353846,17.655874,endo
21.534248,17.97214,endo
20.089575,20.003056,endo
24.70971,13.034285,endo
25.790964,12.306392,endo
20.168423,20.26802,endo
20.041899,17.147863,endo
21.525946,17.662197,endo
20.177246,20.47742,endo
21.73995,18.219158,endo
22.639544,17.869093,endo
21.441233,18.285116,endo
24.167662,11.87571,endo
